track_id,group,source_url,license_type,downloaded_at,redistribution_allowed,notes
focus_jamendo_1922056,focus,https://www.jamendo.com/track/1922056,Creative Commons Attribution-Non-Commercial-No Derivatives license,2026-08-01,true,jamendo-api-open-focus; redistribution subject to per-track CC terms (attribution and NC/ND/SA where applicable); license URL: http://creativecommons.org/licenses/by-nc-nd/3.0/
focus_jamendo_1128146,focus,https://www.jamendo.com/track/1128146,Creative Commons Attribution-Share-Alike license,2026-08-01,true,jamendo-api-open-focus; redistribution subject to per-track CC terms (attribution and NC/ND/SA where applicable); license URL: http://creativecommons.org/licenses/by-sa/2.0/de/
focus_jamendo_1128147,focus,https://www.jamendo.com/track/1128147,Creative Commons Attribution-Share-Alike license,2026-08-01,true,jamendo-api-open-focus; redistribution subject to per-track CC terms (attribution and NC/ND/SA where applicable); license URL: http://creativecommons.org/licenses/by-sa/2.0/de/
focus_jamendo_1248571,focus,https://www.jamendo.com/track/1248571,Creative Commons Attribution-Non-Commercial-Share-Alike license,2026-08-01,true,jamendo-api-open-focus; redistribution subject to per-track CC terms (attribution and NC/ND/SA where applicable); license URL: http://creativecommons.org/licenses/by-nc-sa/3.0/
focus_jamendo_1129320,focus,https://www.jamendo.com/track/1129320,Creative Commons Attribution-Share-Alike license,2026-08-01,true,jamendo-api-open-focus; redistribution subject to per-track CC terms (attribution and NC/ND/SA where applicable); license URL: http://creativecommons.org/licenses/by-sa/2.5/it/
focus_jamendo_1597681,focus,https://www.jamendo.com/track/1597681,Creative Commons Attribution-Non-Commercial-No Derivatives license,2026-08-01,true,jamendo-api-open-focus; redistribution subject to per-track CC terms (attribution and NC/ND/SA where applicable); license URL: http://creativecommons.org/licenses/by-nc-nd/3.0/
focus_jamendo_1713602,focus,https://www.jamendo.com/track/1713602,Creative Commons Attribution-Share-Alike license,2026-08-01,true,jamendo-api-open-focus; redistribution subject to per-track CC terms (attribution and NC/ND/SA where applicable); license URL: http://creativecommons.org/licenses/by-sa/3.0/
focus_jamendo_1156386,focus,https://www.jamendo.com/track/1156386,Creative Commons Attribution-Share-Alike license,2026-08-01,true,jamendo-api-open-focus; redistribution subject to per-track CC terms (attribution and NC/ND/SA where applicable); license URL: http://creativecommons.org/licenses/by-sa/3.0/
focus_jamendo_2149372,focus,https://www.jamendo.com/track/2149372,Creative Commons Attribution-Non-Commercial-No Derivatives license,2026-08-01,true,jamendo-api-open-focus; redistribution subject to per-track CC terms (attribution and NC/ND/SA where applicable); license URL: http://creativecommons.org/licenses/by-nc-nd/3.0/
focus_jamendo_1154294,focus,https://www.jamendo.com/track/1154294,Creative Commons Attribution-Non-Commercial-Share-Alike license,2026-08-01,true,jamendo-api-open-focus; redistribution subject to per-track CC terms (attribution and NC/ND/SA where applicable); license URL: http://creativecommons.org/licenses/by-nc-sa/3.0/
focus_jamendo_1858750,focus,https://www.jamendo.com/track/1858750,Creative Commons Attribution-Non-Commercial-No Derivatives license,2026-08-01,true,jamendo-api-open-focus; redistribution subject to per-track CC terms (attribution and NC/ND/SA where applicable); license URL: http://creativecommons.org/licenses/by-nc-nd/3.0/
focus_jamendo_1129323,focus,https://www.jamendo.com/track/1129323,Creative Commons Attribution-Share-Alike license,2026-08-01,true,jamendo-api-open-focus; redistribution subject to per-track CC terms (attribution and NC/ND/SA where applicable); license URL: http://creativecommons.org/licenses/by-sa/2.5/it/
focus_jamendo_1569329,focus,https://www.jamendo.com/track/1569329,Creative Commons Attribution-Non-Commercial-Share-Alike license,2026-08-01,true,jamendo-api-open-focus; redistribution subject to per-track CC terms (attribution and NC/ND/SA where applicable); license URL: http://creativecommons.org/licenses/by-nc-sa/3.0/
focus_jamendo_1569330,focus,https://www.jamendo.com/track/1569330,Creative Commons Attribution-Non-Commercial-Share-Alike license,2026-08-01,true,jamendo-api-open-focus; redistribution subject to per-track CC terms (attribution and NC/ND/SA where applicable); license URL: http://creativecommons.org/licenses/by-nc-sa/3.0/
focus_jamendo_1809441,focus,https://www.jamendo.com/track/1809441,Creative Commons Attribution-Non-Commercial-No Derivatives license,2026-08-01,true,jamendo-api-open-focus; redistribution subject to per-track CC terms (attribution and NC/ND/SA where applicable); license URL: http://creativecommons.org/licenses/by-nc-nd/3.0/
focus_jamendo_1989240,focus,https://www.jamendo.com/track/1989240,Creative Commons Attribution-Non-Commercial-No Derivatives license,2026-08-01,true,jamendo-api-open-focus; redistribution subject to per-track CC terms (attribution and NC/ND/SA where applicable); license URL: http://creativecommons.org/licenses/by-nc-nd/3.0/
focus_jamendo_1684978,focus,https://www.jamendo.com/track/1684978,Creative Commons Attribution-Non-Commercial-Share-Alike license,2026-08-01,true,jamendo-api-open-focus; redistribution subject to per-track CC terms (attribution and NC/ND/SA where applicable); license URL: http://creativecommons.org/licenses/by-nc-sa/3.0/
focus_jamendo_1959047,focus,https://www.jamendo.com/track/1959047,Creative Commons Attribution-Share-Alike license,2026-08-01,true,jamendo-api-open-focus; redistribution subject to per-track CC terms (attribution and NC/ND/SA where applicable); license URL: http://creativecommons.org/licenses/by-sa/3.0/
focus_jamendo_1632088,focus,https://www.jamendo.com/track/1632088,Creative Commons Attribution-Non-Commercial-No Derivatives license,2026-08-01,true,jamendo-api-open-focus; redistribution subject to per-track CC terms (attribution and NC/ND/SA where applicable); license URL: http://creativecommons.org/licenses/by-nc-nd/3.0/
focus_jamendo_1901339,focus,https://www.jamendo.com/track/1901339,Creative Commons Attribution license,2026-08-01,true,jamendo-api-open-focus; redistribution subject to per-track CC terms (attribution and NC/ND/SA where applicable); license URL: http://creativecommons.org/licenses/by/3.0/
focus_jamendo_1835124,focus,https://www.jamendo.com/track/1835124,Creative Commons Attribution-Non-Commercial-No Derivatives license,2026-08-01,true,jamendo-api-open-focus; redistribution subject to per-track CC terms (attribution and NC/ND/SA where applicable); license URL: http://creativecommons.org/licenses/by-nc-nd/3.0/
focus_jamendo_1120647,focus,https://www.jamendo.com/track/1120647,Creative Commons Attribution-Non-Commercial-Share-Alike license,2026-08-01,true,jamendo-api-open-focus; redistribution subject to per-track CC terms (attribution and NC/ND/SA where applicable); license URL: http://creativecommons.org/licenses/by-nc-sa/3.0/
focus_jamendo_1106739,focus,https://www.jamendo.com/track/1106739,Creative Commons Attribution-Non-Commercial-Share-Alike license,2026-08-01,true,jamendo-api-open-focus; redistribution subject to per-track CC terms (attribution and NC/ND/SA where applicable); license URL: http://creativecommons.org/licenses/by-nc-sa/3.0/
focus_jamendo_1647617,focus,https://www.jamendo.com/track/1647617,Creative Commons Attribution-Non-Commercial-No Derivatives license,2026-08-01,true,jamendo-api-open-focus; redistribution subject to per-track CC terms (attribution and NC/ND/SA where applicable); license URL: http://creativecommons.org/licenses/by-nc-nd/3.0/
focus_jamendo_2178517,focus,https://www.jamendo.com/track/2178517,Creative Commons Attribution-Non-Commercial-No Derivatives license,2026-08-01,true,jamendo-api-open-focus; redistribution subject to per-track CC terms (attribution and NC/ND/SA where applicable); license URL: http://creativecommons.org/licenses/by-nc-nd/3.0/
focus_jamendo_1987580,focus,https://www.jamendo.com/track/1987580,Creative Commons Attribution-Non-Commercial-No Derivatives license,2026-08-01,true,jamendo-api-open-focus; redistribution subject to per-track CC terms (attribution and NC/ND/SA where applicable); license URL: http://creativecommons.org/licenses/by-nc-nd/3.0/
focus_jamendo_2178516,focus,https://www.jamendo.com/track/2178516,Creative Commons Attribution-Non-Commercial-No Derivatives license,2026-08-01,true,jamendo-api-open-focus; redistribution subject to per-track CC terms (attribution and NC/ND/SA where applicable); license URL: http://creativecommons.org/licenses/by-nc-nd/3.0/
focus_jamendo_1809751,focus,https://www.jamendo.com/track/1809751,Creative Commons Attribution-Non-Commercial-No Derivatives license,2026-08-01,true,jamendo-api-open-focus; redistribution subject to per-track CC terms (attribution and NC/ND/SA where applicable); license URL: http://creativecommons.org/licenses/by-nc-nd/3.0/
focus_jamendo_1154856,focus,https://www.jamendo.com/track/1154856,Creative Commons Attribution-Non-Commercial-No Derivatives license,2026-08-01,true,jamendo-api-open-focus-early-local-candidate; redistribution subject to per-track CC terms (attribution and NC/ND/SA where applicable); license URL: http://creativecommons.org/licenses/by-nc-nd/3.0/
focus_jamendo_1068406,focus,https://www.jamendo.com/track/1068406,Creative Commons Attribution-Non-Commercial-Share-Alike license,2026-08-01,true,jamendo-api-open-focus-early-local-candidate; redistribution subject to per-track CC terms (attribution and NC/ND/SA where applicable); license URL: http://creativecommons.org/licenses/by-nc-sa/3.0/
focus_jamendo_1154857,focus,https://www.jamendo.com/track/1154857,Creative Commons Attribution-Non-Commercial-No Derivatives license,2026-08-01,true,jamendo-api-open-focus-early-local-candidate; redistribution subject to per-track CC terms (attribution and NC/ND/SA where applicable); license URL: http://creativecommons.org/licenses/by-nc-nd/3.0/
focus_jamendo_1496808,focus,https://www.jamendo.com/track/1496808,Creative Commons Attribution license,2026-08-01,true,jamendo-api-open-focus-early-local-candidate; redistribution subject to per-track CC terms (attribution and NC/ND/SA where applicable); license URL: http://creativecommons.org/licenses/by/3.0/
focus_jamendo_1619099,focus,https://www.jamendo.com/track/1619099,Creative Commons Attribution-Non-Commercial license,2026-08-01,true,jamendo-api-open-focus-early-local-candidate; redistribution subject to per-track CC terms (attribution and NC/ND/SA where applicable); license URL: http://creativecommons.org/licenses/by-nc/3.0/
focus_jamendo_1780015,focus,https://www.jamendo.com/track/1780015,Creative Commons Attribution-Non-Commercial-No Derivatives license,2026-08-01,true,jamendo-api-open-focus-early-local-candidate; redistribution subject to per-track CC terms (attribution and NC/ND/SA where applicable); license URL: http://creativecommons.org/licenses/by-nc-nd/3.0/
focus_jamendo_1826551,focus,https://www.jamendo.com/track/1826551,Creative Commons Attribution-Non-Commercial-No Derivatives license,2026-08-01,true,jamendo-api-open-focus-early-local-candidate; redistribution subject to per-track CC terms (attribution and NC/ND/SA where applicable); license URL: http://creativecommons.org/licenses/by-nc-nd/3.0/
focus_jamendo_1826554,focus,https://www.jamendo.com/track/1826554,Creative Commons Attribution-Non-Commercial-No Derivatives license,2026-08-01,true,jamendo-api-open-focus-early-local-candidate; redistribution subject to per-track CC terms (attribution and NC/ND/SA where applicable); license URL: http://creativecommons.org/licenses/by-nc-nd/3.0/
