track_id,group,relative_path,sha256,duration_seconds,sample_rate,channels,artist_key,album_key,composer_key,instrumental,restricted
focus_jamendo_1630224,focus,focus_music/focus_jamendo_1630224.mp3,d2b937c974ae48c7959f574833f9f12824774d4933cbbd6e7a86b9629ba91aa4,240.065,44100,2,jamendo_artist_516138,jamendo_album_314952,,true,false
focus_jamendo_1928112,focus,focus_music/focus_jamendo_1928112.mp3,aec5e3df495966c38991940fc3e09f1b9e0b843b9b7121988e96fdec2edcd43f,181.786,44100,2,jamendo_artist_492916,jamendo_album_475390,,true,false
focus_jamendo_1606551,focus,focus_music/focus_jamendo_1606551.mp3,a3955b605c5f01ca39fb6c98b43f8d07487dbce18af18e977d0c0551bfc080c2,307.017,44100,2,jamendo_artist_456883,jamendo_album_181661,,true,false
focus_jamendo_1921939,focus,focus_music/focus_jamendo_1921939.mp3,308833681fb488f500af999f5c96b09a201da95f5efdf95656db79d7d202b89f,217.260,44100,2,jamendo_artist_537822,jamendo_album_472458,,true,false
focus_jamendo_1978695,focus,focus_music/focus_jamendo_1978695.mp3,3ebddfc685f7391ac530300d4dc79f4de552c09cd2f00fe32312e611146ccb45,322.769,44100,2,jamendo_artist_551113,jamendo_album_499041,,true,false
focus_jamendo_1450425,focus,focus_music/focus_jamendo_1450425.mp3,23faab8c8fc4f591471cef69bceb7accfc8d7dc7fddfc676d714f162de30f20e,280.738,44100,2,jamendo_artist_500339,jamendo_album_168570,,true,false
focus_jamendo_1838283,focus,focus_music/focus_jamendo_1838283.mp3,a4f280fc4b17af7b488696c3fec9513373812ae9371b1cf404e36243a67ccdc7,349.309,44100,2,jamendo_artist_484962,jamendo_album_200186,,true,false
focus_jamendo_1669925,focus,focus_music/focus_jamendo_1669925.mp3,1e08f94c277f97343d272d1eb19439be540122de758e440110412bd009ae0600,344.059,44100,2,jamendo_artist_002189,jamendo_album_251401,,true,false
focus_jamendo_1721937,focus,focus_music/focus_jamendo_1721937.mp3,9eaf0543cbc4aa9df3e07d511646098f5f9fb3237e46846b0b537b8d3223ccce,320.549,44100,2,jamendo_artist_360311,jamendo_album_190584,,true,false
focus_jamendo_1850576,focus,focus_music/focus_jamendo_1850576.mp3,05ab8338f4b8123ef6bfec8975406b158eadb6c24f3c13f7f780c35aa1962203,120.059,44100,2,jamendo_artist_503399,jamendo_album_419407,,true,false
focus_jamendo_1646629,focus,focus_music/focus_jamendo_1646629.mp3,be1e336f1bde34fa9b5759d7f18dcd1bead8e30972fbb88aad3d52877f853eaf,590.420,44100,2,jamendo_artist_499666,jamendo_album_390268,,true,false
focus_jamendo_1838287,focus,focus_music/focus_jamendo_1838287.mp3,139d86c5fcd7558938d373a04529559a54ef9f2abe22bc3b3e245e7b51a8518e,368.614,44100,2,jamendo_artist_484962,jamendo_album_200186,,true,false
focus_jamendo_1706218,focus,focus_music/focus_jamendo_1706218.mp3,60def81d44b939df8e098c3343147acc5dcd2823ff1e25368aee3167de29d01a,442.358,44100,2,jamendo_artist_523869,jamendo_album_297327,,true,false
focus_jamendo_1920476,focus,focus_music/focus_jamendo_1920476.mp3,45dc9db534813c4c5e2cd01bcc76bdae9408b5d93d2a8de1b103f19871fb8fe1,154.358,44100,2,jamendo_artist_537822,jamendo_album_471713,,true,false
focus_jamendo_1672165,focus,focus_music/focus_jamendo_1672165.mp3,81f714bcc49f3fb2767fd47e4563ce1129e0f8568e9040d957670ba0d827bef4,511.347,44100,2,jamendo_artist_520295,jamendo_album_186461,,true,false
focus_jamendo_1667339,focus,focus_music/focus_jamendo_1667339.mp3,162fd7c5d09922c3346daf43b669566e96de12182bf27363ddce4088e11e10c9,267.494,44100,2,jamendo_artist_509771,jamendo_album_186054,,true,false
focus_jamendo_2057691,focus,focus_music/focus_jamendo_2057691.mp3,67bcae40c8c8a627c877b67cd244a9ea8614ddc26d2aca447578914c2a64962e,291.736,44100,2,jamendo_artist_515330,jamendo_album_529326,,true,false
focus_jamendo_1865466,focus,focus_music/focus_jamendo_1865466.mp3,3c390f8c9ad01592a07834a55fbeaee2aa6cb6951fae1ba15309513a7964d761,286.000,44100,2,jamendo_artist_517336,jamendo_album_446095,,true,false
focus_jamendo_2037708,focus,focus_music/focus_jamendo_2037708.mp3,2ecabd13919ff61a493f57bbdd3efcd8ef134ee60d411e2291b9afe03916c6d6,176.000,44100,2,jamendo_artist_560085,jamendo_album_525533,,true,false
focus_jamendo_0214220,focus,focus_music/focus_jamendo_0214220.mp3,59cb0e7a58367a44971c9d474c4fb2f249d5f0c9501b5f5bda0e69d7d6b88bd0,605.179,44100,2,jamendo_artist_004035,jamendo_album_031538,,true,false
focus_jamendo_1250838,focus,focus_music/focus_jamendo_1250838.mp3,cb21bc5a61082124ffebe2ee577b48fc782dc8c0f265d25373d5c5f4b6be1b93,634.000,44100,2,jamendo_artist_004116,jamendo_album_149681,,true,false
focus_jamendo_1154298,focus,focus_music/focus_jamendo_1154298.mp3,4d5bfeed6ee143308a65af3975b9be39e1fc8a3140a1eb29267b0ae3b3d2fb84,976.000,44100,2,jamendo_artist_453841,jamendo_album_138461,,true,false
focus_jamendo_1668128,focus,focus_music/focus_jamendo_1668128.mp3,47cc69b7266be8c6eb4b5a5bba66e89f96b2193adbd0bcbad6429627b6c85a94,248.000,44100,2,jamendo_artist_471325,jamendo_album_409120,,true,false
focus_jamendo_1824127,focus,focus_music/focus_jamendo_1824127.mp3,ad6f5fffc37a24cf086b2e7173b1ec281114f90d5c5b68bad039dd405f429bff,392.000,44100,2,jamendo_artist_523869,jamendo_album_354874,,true,false
focus_jamendo_1942807,focus,focus_music/focus_jamendo_1942807.mp3,74da923a1fca759b8e9e0c54b97bc967a3dc0b71786bee8f478fc6c6bdc10655,128.000,44100,2,jamendo_artist_545923,jamendo_album_481535,,true,false
focus_jamendo_2206772,focus,focus_music/focus_jamendo_2206772.mp3,03ad06192d44e3cf04cacd5e4ac12dfdc3c707f41e8336b673b9fffb3c7e8b43,148.062,44100,2,jamendo_artist_522537,jamendo_album_582244,,true,false
focus_jamendo_2123290,focus,focus_music/focus_jamendo_2123290.mp3,969da9147c88755db46dc5a09767210687027bb82e484cffd50b9c8eb999ac8c,122.201,44100,2,jamendo_artist_561522,jamendo_album_544782,,true,false
focus_jamendo_1922056,focus,focus_music/focus_jamendo_1922056.mp3,1af2a26ae4390030250f92baae8152e549765f26c80614f796249d3316d2c4cc,210.000,44100,2,jamendo_artist_542748,jamendo_album_472516,,true,false
focus_jamendo_1128146,focus,focus_music/focus_jamendo_1128146.mp3,727547ee710cc5b81cd8bc90f2733392e1a9dd69a3bc4538b9b52de801c7ea91,226.000,44100,2,jamendo_artist_368073,jamendo_album_135119,,true,false
focus_jamendo_1128147,focus,focus_music/focus_jamendo_1128147.mp3,f9c38756554ba9e27c110e028a6abd4ee9f66d1507d5eefbc936aa4835179f60,261.000,44100,2,jamendo_artist_368073,jamendo_album_135119,,true,false
focus_jamendo_1248571,focus,focus_music/focus_jamendo_1248571.mp3,48af0030cea0e2d6f3806ecb1dba028b1596c16b55d34956b0d792aa1009d317,478.929,44100,2,jamendo_artist_428874,jamendo_album_149504,,true,false
focus_jamendo_1129320,focus,focus_music/focus_jamendo_1129320.mp3,a02c7707c3e5c2d06f3a1b598b6b3337aa032bedc86ed541283430274756c939,182.000,44100,2,jamendo_artist_365441,jamendo_album_135322,,true,false
focus_jamendo_1597681,focus,focus_music/focus_jamendo_1597681.mp3,7fc15c2bc0cc0a17fcc484fd5b1fa28ec1ad92bedba08ac0f0bfa67b8aa44978,273.398,44100,2,jamendo_artist_005346,jamendo_album_181081,,true,false
focus_jamendo_1713602,focus,focus_music/focus_jamendo_1713602.mp3,6fd0cba79ad01d1863907abdf9be50c30751060c39181a7ca31268f8f9efb4bf,126.250,44100,2,jamendo_artist_352232,jamendo_album_189995,,true,false
focus_jamendo_1156386,focus,focus_music/focus_jamendo_1156386.mp3,743d9bcc84416df2c8880e6e09920afa36ef968b72728e07bb49ca72a4bf3535,353.959,44100,2,jamendo_artist_454420,jamendo_album_138751,,true,false
focus_jamendo_2149372,focus,focus_music/focus_jamendo_2149372.mp3,ac5d3020244e7d1b8f1b63ba9baa631cdc568844088379e5173b6e67c61d10d9,146.573,44100,2,jamendo_artist_587419,jamendo_album_557715,,true,false
focus_jamendo_1154294,focus,focus_music/focus_jamendo_1154294.mp3,d61aa9c98f2fbd32caebd061b8768e0a79e67b2351ffe68725f03b80477b66aa,774.139,44100,2,jamendo_artist_453841,jamendo_album_138461,,true,false
focus_jamendo_1858750,focus,focus_music/focus_jamendo_1858750.mp3,d2bc78c15a18ca81a78bf52390624b81471ccd49944ab9ae8c4d7d1527cc3c5b,124.500,44100,2,jamendo_artist_513439,jamendo_album_201603,,true,false
focus_jamendo_1129323,focus,focus_music/focus_jamendo_1129323.mp3,0cc52f6b96915ca192b737079a49f6965b927750227096589fb7b2e204bcb33f,120.000,44100,2,jamendo_artist_365441,jamendo_album_135322,,true,false
focus_jamendo_1569329,focus,focus_music/focus_jamendo_1569329.mp3,c0721b98b4fb8aedfe614c0fab7961cf9b2a736fb0cd94cfe365027722e8acbf,318.000,44100,2,jamendo_artist_347023,jamendo_album_178692,,true,false
focus_jamendo_1569330,focus,focus_music/focus_jamendo_1569330.mp3,eeef4bd13f2a8cc2bcf95a56b75ae97a66158439a12f60668c5e78e53fec39bc,204.000,44100,2,jamendo_artist_347023,jamendo_album_178692,,true,false
focus_jamendo_1809441,focus,focus_music/focus_jamendo_1809441.mp3,212e1ee352657edfefa03ed9c6b6d0fcc6b0a8ba3a36a0304c578d2f9f9dd2cf,367.073,44100,2,jamendo_artist_356451,jamendo_album_197805,,true,false
focus_jamendo_1989240,focus,focus_music/focus_jamendo_1989240.mp3,e209b38d7aeed037722cfea87a445e6c2fcd27933aa7723af29a89bb9ad158f6,310.047,44100,2,jamendo_artist_002838,jamendo_album_503839,,true,false
focus_jamendo_1684978,focus,focus_music/focus_jamendo_1684978.mp3,50eed866a218df02b9060349b7d26486a8a4bed9fe36254d765fe3d46ee495dd,376.607,44100,2,jamendo_artist_522061,jamendo_album_187675,,true,false
focus_jamendo_1959047,focus,focus_music/focus_jamendo_1959047.mp3,0a10110842290038cfe586a9e81551bad7083a59f143d7569649d568917c412c,220.082,44100,2,jamendo_artist_544266,jamendo_album_488698,,true,false
focus_jamendo_1632088,focus,focus_music/focus_jamendo_1632088.mp3,d1e3f3f6216be5f89d5d567788d787473c0cf477f897db4b18daa0c45c6715df,150.230,44100,2,jamendo_artist_439567,jamendo_album_183564,,true,false
focus_jamendo_1901339,focus,focus_music/focus_jamendo_1901339.mp3,75ae494e1195ffe45c94f75f56ff967ae7f38077592005ac137515dba9d40d0f,316.000,44100,2,jamendo_artist_340121,jamendo_album_462675,,true,false
focus_jamendo_1835124,focus,focus_music/focus_jamendo_1835124.mp3,2abe65a0e02f909624e02fceab56b4f504150a5a63114824a5b1173c4ca8c4a4,196.075,44100,2,jamendo_artist_508884,jamendo_album_429878,,true,false
focus_jamendo_1120647,focus,focus_music/focus_jamendo_1120647.mp3,ab90d3b9b5cd0b25885c176f71ff9e1f1cd308969a764a003af372fd1eca705a,175.987,44100,2,jamendo_artist_443505,jamendo_album_133935,,true,false
focus_jamendo_1106739,focus,focus_music/focus_jamendo_1106739.mp3,c83e6c630f913dcca71cb4912cec71113f215488c74249ffca3f63f17b1d5586,162.038,44100,2,jamendo_artist_440150,jamendo_album_132171,,true,false
focus_jamendo_1647617,focus,focus_music/focus_jamendo_1647617.mp3,d3a55fe3497300153d1a86848eb959112babc10b99151e6dfcbd9fc66dac496f,297.509,44100,2,jamendo_artist_471325,jamendo_album_408504,,true,false
focus_jamendo_2178517,focus,focus_music/focus_jamendo_2178517.mp3,01699df1f6814c880967506877d3404afeb174ca8c1bc6014738d4fc24842476,265.482,44100,2,jamendo_artist_495254,jamendo_album_569187,,true,false
focus_jamendo_1987580,focus,focus_music/focus_jamendo_1987580.mp3,087df65b34a2f523412e0b00727fc810eeead7cf31af1c877b3420a5a3327152,691.592,44100,2,jamendo_artist_543146,jamendo_album_503230,,true,false
focus_jamendo_2178516,focus,focus_music/focus_jamendo_2178516.mp3,08f1b3afe7427e52c119576afd39c5a85877426ad4fb87ff8dfa9bdabac78a92,271.125,44100,2,jamendo_artist_495254,jamendo_album_569193,,true,false
focus_jamendo_1809751,focus,focus_music/focus_jamendo_1809751.mp3,8de58d241d731adf23ce3731d81bed934793435b13e87715dcc4dd243a56f991,346.000,44100,2,jamendo_artist_435611,jamendo_album_197935,,true,false
focus_jamendo_1154856,focus,focus_music/focus_jamendo_1154856.mp3,ab7e30298ee74a5de02c7f0973783fbbf01390ec961d3158d48e40402b12dd47,426.057,44100,2,jamendo_artist_377260,jamendo_id3_album_ba9393563242,,true,false
focus_jamendo_1068406,focus,focus_music/focus_jamendo_1068406.mp3,89514268ac427a0ee0d20b0c9cc9c286bd785e9c70e6c5a2bd03b7d19124057a,219.507,44100,2,jamendo_artist_367264,jamendo_id3_album_d896abaa0aa8,,true,false
focus_jamendo_1154857,focus,focus_music/focus_jamendo_1154857.mp3,eaae89d67451b68e654f9b91206e536823af14f56203c8c4f6eb78b9b66b3e63,684.069,44100,2,jamendo_artist_377260,jamendo_id3_album_ba9393563242,,true,false
focus_jamendo_1496808,focus,focus_music/focus_jamendo_1496808.mp3,63514abd683fa65bc58199c15598f60d52c467b0263b51c20df55d696ecea918,120.895,44100,2,jamendo_artist_504828,jamendo_id3_album_22e6d861c5fa,,true,false
focus_jamendo_1619099,focus,focus_music/focus_jamendo_1619099.mp3,1188d7eaf05892e07d1d94275eb825addb69d2a1c61af239da0b5a1903f72cdd,176.823,44100,2,jamendo_artist_494669,jamendo_id3_album_3ebb1abfb5ef,,true,false
focus_jamendo_1780015,focus,focus_music/focus_jamendo_1780015.mp3,d4d7d001721c8583d59972ff077311492525c9390666afb1cc1f37c521a08003,261.068,44100,2,jamendo_artist_488965,jamendo_id3_album_bdb94de53cb6,,true,false
focus_jamendo_1826551,focus,focus_music/focus_jamendo_1826551.mp3,6de497ef04c9dd83948ab65613e8b30479071c08dd026c21c830a7b8d09cf89f,201.064,44100,2,jamendo_artist_467601,jamendo_id3_album_c069f1ba1f6a,,true,false
focus_jamendo_1826554,focus,focus_music/focus_jamendo_1826554.mp3,c875d40f8dde9c9717e8c15ad1ad6cf19e534c359d94e1bcaae45f48a395b186,371.174,44100,2,jamendo_artist_467601,jamendo_id3_album_c069f1ba1f6a,,true,false
